"","Location","SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","LeaseContractLength","PurchaseOption","OfferingClass","Product.Family","serviceCode","Location.Type","Instance.Type","Current.Generation","Instance.Family","vCPU","Physical.Processor","Clock.Speed","Memory","Storage","Network.Performance","Processor.Architecture","Storage.Media","Volume.Type","Max.Volume.Size","Max.IOPS.volume","Max.IOPS.Burst.Performance","Max.throughput.volume","Provisioned","Tenancy","EBS.Optimized","Operating.System","License.Model","Group","Group.Description","Transfer.Type","From.Location","From.Location.Type","To.Location","To.Location.Type","usageType","operation","Comments","Dedicated.EBS.Throughput","ECU","Enhanced.Networking.Supported","GPU","Instance.Capacity...10xlarge","Instance.Capacity...16xlarge","Instance.Capacity...2xlarge","Instance.Capacity...32xlarge","Instance.Capacity...4xlarge","Instance.Capacity...8xlarge","Instance.Capacity...large","Instance.Capacity...medium","Instance.Capacity...xlarge","Intel.AVX.Available","Intel.AVX2.Available","Intel.Turbo.Available","Normalization.Size.Factor","Physical.Cores","Pre.Installed.S.W","Processor.Features","serviceName","Region","Endpoint","Protocol"
"1171","Asia Pacific (Tokyo)","R6JJXURJB7XNTUK4","HU7G6KETJZ","R6JJXURJB7XNTUK4.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), r4.2xlarge reserved instance applied","2017-03-31",0,Inf,"Hrs",0.211,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","r4.2xlarge","Yes","Memory optimized",8,"Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","61 GiB","EBS only","Up to 10 Gigabit","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","APN1-DedicatedUsage:r4.2xlarge","RunInstances","","1600 Mbps","53","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",16,NA,NA,"Intel AVX, Intel AVX2, Intel Turbo","Amazon Elastic Compute Cloud","ap-northeast-1","ec2.ap-northeast-1.amazonaws.com","HTTP and HTTPS"
"1172","Asia Pacific (Tokyo)","BBAYAE3H9JT2R5ZZ","HU7G6KETJZ","BBAYAE3H9JT2R5ZZ.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2017-04-30",NA,NA,"Quantity",72099,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","p2.16xlarge","Yes","GPU instance",64,"Intel Xeon E5-2686 v4 (Broadwell)","","768 GiB","EBS only","20 Gigabit","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","APN1-DedicatedUsage:p2.16xlarge","RunInstances","","","188","",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",128,NA,NA,"","Amazon Elastic Compute Cloud","ap-northeast-1","ec2.ap-northeast-1.amazonaws.com","HTTP and HTTPS"
"1173","Asia Pacific (Tokyo)","AF4M9XS62QDH5P8S","HU7G6KETJZ","AF4M9XS62QDH5P8S.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), i3.xlarge reserved instance applied","2017-02-28",0,Inf,"Hrs",0.131,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","i3.xlarge","Yes","Storage optimized",4,"Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","30.5 GiB","1 x 0.95 NVMe SSD","Up to 10 Gigabit","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","APN1-DedicatedUsage:i3.xlarge","RunInstances","","850 Mbps","26","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",8,NA,NA,"Intel AVX, Intel AVX2, Intel Turbo","Amazon Elastic Compute Cloud","ap-northeast-1","ec2.ap-northeast-1.amazonaws.com","HTTP and HTTPS"
"1174","Asia Pacific (Tokyo)","V43EZV66NV7MXYXM","HU7G6KETJZ","V43EZV66NV7MXYXM.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), i2.8xlarge reserved instance applied","2016-10-31",0,Inf,"Hrs",1.822,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","i2.8xlarge","No","Storage optimized",32,"Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","244 GiB","8 x 800 SSD","10 Gigabit","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","APN1-DedicatedUsage:i2.8xlarge","RunInstances","","","104","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",64,NA,NA,"Intel AVX; Intel Turbo","Amazon Elastic Compute Cloud","ap-northeast-1","ec2.ap-northeast-1.amazonaws.com","HTTP and HTTPS"
"1175","Asia Pacific (Tokyo)","YUYNTU8AZ9MKK68V","HU7G6KETJZ","YUYNTU8AZ9MKK68V.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), t2.small reserved instance applied","2016-11-30",0,Inf,"Hrs",0.012,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","t2.small","Yes","General purpose",1,"Intel Xeon Family","Up to 3.3 GHz","2 GiB","EBS only","Low to Moderate","32-bit or 64-bit","","","","","","","","Shared","","Linux","No License required","","","","","","","","APN1-BoxUsage:t2.small","RunInstances","","","Variable","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,NA,NA,"Intel AVX; Intel Turbo","Amazon Elastic Compute Cloud","ap-northeast-1","ec2.ap-northeast-1.amazonaws.com","HTTP and HTTPS"
"1176","Asia Pacific (Tokyo)","HRBJEAHS63WEKAQG","HU7G6KETJZ","HRBJEAHS63WEKAQG.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2015-04-30",NA,NA,"Quantity",592,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","m1.large","No","General purpose",2,"Intel Xeon Family","","7.5 GiB","2 x 420","Moderate","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","APN1-DedicatedUsage:m1.large","RunInstances","","","4","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",4,NA,NA,"","Amazon Elastic Compute Cloud","ap-northeast-1","ec2.ap-northeast-1.amazonaws.com","HTTP and HTTPS"
"1177","Asia Pacific (Tokyo)","XN6BW3N692EVSHWE","HU7G6KETJZ","XN6BW3N692EVSHWE.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2015-04-30",NA,NA,"Quantity",1184,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","m1.xlarge","No","General purpose",4,"Intel Xeon Family","","15 GiB","4 x 420","High","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","APN1-DedicatedUsage:m1.xlarge","RunInstances","","","8","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",8,NA,NA,"","Amazon Elastic Compute Cloud","ap-northeast-1","ec2.ap-northeast-1.amazonaws.com","HTTP and HTTPS"
"1178","Asia Pacific (Tokyo)","UETSV6RZBXXK6QQA","HU7G6KETJZ","UETSV6RZBXXK6QQA.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2016-11-30",NA,NA,"Quantity",6036,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","c4.8xlarge","Yes","Compute optimized",36,"Intel Xeon E5-2666 v3 (Haswell)","2.9 GHz","60 GiB","EBS only","10 Gigabit","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","APN1-DedicatedUsage:c4.8xlarge","RunInstances","","4000 Mbps","132","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",64,NA,NA,"Intel AVX; Intel AVX2; Intel Turbo","Amazon Elastic Compute Cloud","ap-northeast-1","ec2.ap-northeast-1.amazonaws.com","HTTP and HTTPS"
"1179","Asia Pacific (Tokyo)","N6SGMGNN8CA3TG6Q","HU7G6KETJZ","N6SGMGNN8CA3TG6Q.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), g3.4xlarge reserved instance applied","2017-07-31",0,Inf,"Hrs",0.5835,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","g3.4xlarge","Yes","GPU instance",16,"Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","122 GiB","EBS only","Up to 10 Gigabit","64-bit","","","","","","","","Shared","","Linux","No License required","","","","","","","","APN1-BoxUsage:g3.4xlarge","RunInstances","","3500 Mbps","0","Yes",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes",32,NA,NA,"Intel AVX, Intel AVX2, Intel Turbo","Amazon Elastic Compute Cloud","ap-northeast-1","ec2.ap-northeast-1.amazonaws.com","HTTP and HTTPS"
"1180","Asia Pacific (Tokyo)","N6SGMGNN8CA3TG6Q","HU7G6KETJZ","N6SGMGNN8CA3TG6Q.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2017-07-31",NA,NA,"Quantity",5111,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","g3.4xlarge","Yes","GPU instance",16,"Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","122 GiB","EBS only","Up to 10 Gigabit","64-bit","","","","","","","","Shared","","Linux","No License required","","","","","","","","APN1-BoxUsage:g3.4xlarge","RunInstances","","3500 Mbps","0","Yes",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes",32,NA,NA,"Intel AVX, Intel AVX2, Intel Turbo","Amazon Elastic Compute Cloud","ap-northeast-1","ec2.ap-northeast-1.amazonaws.com","HTTP and HTTPS"
"1181","Asia Pacific (Tokyo)","FPT23MYWZGAXSTUV","HU7G6KETJZ","FPT23MYWZGAXSTUV.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2017-04-30",NA,NA,"Quantity",11633,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","m4.16xlarge","Yes","General purpose",64,"Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","256 GiB","EBS only","20 Gigabit","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","APN1-DedicatedUsage:m4.16xlarge","RunInstances","","10000 Mbps","188","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",128,NA,NA,"Intel AVX, Intel AVX2, Intel Turbo","Amazon Elastic Compute Cloud","ap-northeast-1","ec2.ap-northeast-1.amazonaws.com","HTTP and HTTPS"
"1182","Asia Pacific (Tokyo)","E6F66FZ47YZNXAJ2","HU7G6KETJZ","E6F66FZ47YZNXAJ2.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), t2.medium reserved instance applied","2016-11-30",0,Inf,"Hrs",0.024,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","t2.medium","Yes","General purpose",2,"Intel Xeon Family","Up to 3.3 GHz","4 GiB","EBS only","Low to Moderate","32-bit or 64-bit","","","","","","","","Shared","","Linux","No License required","","","","","","","","APN1-BoxUsage:t2.medium","RunInstances","","","Variable","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,NA,NA,"Intel AVX; Intel Turbo","Amazon Elastic Compute Cloud","ap-northeast-1","ec2.ap-northeast-1.amazonaws.com","HTTP and HTTPS"
"1183","Asia Pacific (Tokyo)","T6XSS4XCWB8C36RV","HU7G6KETJZ","T6XSS4XCWB8C36RV.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2017-04-30",NA,NA,"Quantity",800,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","m4.xlarge","Yes","General purpose",4,"Intel Xeon E5-2676 v3 (Haswell)","2.4  GHz","16 GiB","EBS only","High","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","APN1-DedicatedUsage:m4.xlarge","RunInstances","","750 Mbps","13","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",8,NA,NA,"Intel AVX; Intel AVX2; Intel Turbo","Amazon Elastic Compute Cloud","ap-northeast-1","ec2.ap-northeast-1.amazonaws.com","HTTP and HTTPS"
"1184","Asia Pacific (Tokyo)","ZJWXNDZ3XZ2VDJHN","HU7G6KETJZ","ZJWXNDZ3XZ2VDJHN.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2016-10-31",NA,NA,"Quantity",543,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","m2.xlarge","No","Memory optimized",2,"Intel Xeon Family","","17.1 GiB","1 x 420","Moderate","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","APN1-DedicatedUsage:m2.xlarge","RunInstances","","","6.5","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",8,NA,NA,"","Amazon Elastic Compute Cloud","ap-northeast-1","ec2.ap-northeast-1.amazonaws.com","HTTP and HTTPS"
"1185","Asia Pacific (Tokyo)","ZHU9YPYH4DDUQ3WU","HU7G6KETJZ","ZHU9YPYH4DDUQ3WU.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), c4.2xlarge reserved instance applied","2016-11-30",0,Inf,"Hrs",0.19,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","c4.2xlarge","Yes","Compute optimized",8,"Intel Xeon E5-2666 v3 (Haswell)","2.9 GHz","15 GiB","EBS only","High","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","APN1-DedicatedUsage:c4.2xlarge","RunInstances","","1000 Mbps","31","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",16,NA,NA,"Intel AVX; Intel AVX2; Intel Turbo","Amazon Elastic Compute Cloud","ap-northeast-1","ec2.ap-northeast-1.amazonaws.com","HTTP and HTTPS"
"1186","Asia Pacific (Tokyo)","Q5HVB8NUA7UMHV4Y","HU7G6KETJZ","Q5HVB8NUA7UMHV4Y.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2016-11-30",NA,NA,"Quantity",412,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","t2.large","Yes","General purpose",2,"Intel Xeon Family","Up to 3.0 GHz","8 GiB","EBS only","Low to Moderate","64-bit","","","","","","","","Shared","","Linux","No License required","","","","","","","","APN1-BoxUsage:t2.large","RunInstances","","","Variable","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",4,NA,NA,"Intel AVX; Intel Turbo","Amazon Elastic Compute Cloud","ap-northeast-1","ec2.ap-northeast-1.amazonaws.com","HTTP and HTTPS"
"1187","Asia Pacific (Tokyo)","3256VV64MYEHQ2S3","HU7G6KETJZ","3256VV64MYEHQ2S3.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), p2.xlarge reserved instance applied","2017-04-30",0,Inf,"Hrs",0.566,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","p2.xlarge","Yes","GPU instance",4,"Intel Xeon E5-2686 v4 (Broadwell)","","61 GiB","EBS only","High","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","APN1-DedicatedUsage:p2.xlarge","RunInstances","","","12","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",8,NA,NA,"","Amazon Elastic Compute Cloud","ap-northeast-1","ec2.ap-northeast-1.amazonaws.com","HTTP and HTTPS"
"1188","Asia Pacific (Tokyo)","FPT23MYWZGAXSTUV","HU7G6KETJZ","FPT23MYWZGAXSTUV.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), m4.16xlarge reserved instance applied","2017-04-30",0,Inf,"Hrs",1.328,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","m4.16xlarge","Yes","General purpose",64,"Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","256 GiB","EBS only","20 Gigabit","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","APN1-DedicatedUsage:m4.16xlarge","RunInstances","","10000 Mbps","188","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",128,NA,NA,"Intel AVX, Intel AVX2, Intel Turbo","Amazon Elastic Compute Cloud","ap-northeast-1","ec2.ap-northeast-1.amazonaws.com","HTTP and HTTPS"
"1189","Asia Pacific (Tokyo)","YWJUUG9XN9QZ3QQM","HU7G6KETJZ","YWJUUG9XN9QZ3QQM.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2017-03-31",NA,NA,"Quantity",463,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","r4.large","Yes","Memory optimized",2,"Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","15.25 GiB","EBS only","Up to 10 Gigabit","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","APN1-DedicatedUsage:r4.large","RunInstances","","400 Mbps","135","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",4,NA,NA,"Intel AVX, Intel AVX2, Intel Turbo","Amazon Elastic Compute Cloud","ap-northeast-1","ec2.ap-northeast-1.amazonaws.com","HTTP and HTTPS"
"1190","Asia Pacific (Tokyo)","F675JT6AY8JJ394Z","HU7G6KETJZ","F675JT6AY8JJ394Z.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2015-04-30",NA,NA,"Quantity",12822,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","hs1.8xlarge","No","Storage optimized",17,"Intel Xeon E5-2650","2 GHz","117 GiB","24 x 2000","10 Gigabit","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","APN1-DedicatedUsage:hs1.8xlarge","RunInstances","","","35","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",64,NA,NA,"","Amazon Elastic Compute Cloud","ap-northeast-1","ec2.ap-northeast-1.amazonaws.com","HTTP and HTTPS"
"1191","Asia Pacific (Tokyo)","YJ2E4JTYGN2FMNQM","HU7G6KETJZ","YJ2E4JTYGN2FMNQM.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), cc2.8xlarge reserved instance applied","2015-04-30",0,Inf,"Hrs",0.612,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","cc2.8xlarge","No","Compute optimized",32,"Intel Xeon E5-2670","2.6 GHz","60.5 GiB","4 x 840","10 Gigabit","64-bit","","","","","","","","Shared","","Linux","No License required","","","","","","","","APN1-BoxUsage:cc2.8xlarge","RunInstances","","","88","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",64,NA,NA,"","Amazon Elastic Compute Cloud","ap-northeast-1","ec2.ap-northeast-1.amazonaws.com","HTTP and HTTPS"
"1192","Asia Pacific (Tokyo)","Y8GW9WFCUZDFMJTD","HU7G6KETJZ","Y8GW9WFCUZDFMJTD.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), m4.4xlarge reserved instance applied","2017-04-30",0,Inf,"Hrs",0.3652,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","m4.4xlarge","Yes","General purpose",16,"Intel Xeon E5-2676 v3 (Haswell)","2.4 GHz","64 GiB","EBS only","High","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","APN1-DedicatedUsage:m4.4xlarge","RunInstances","","2000 Mbps","53.5","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",32,NA,NA,"Intel AVX; Intel AVX2; Intel Turbo","Amazon Elastic Compute Cloud","ap-northeast-1","ec2.ap-northeast-1.amazonaws.com","HTTP and HTTPS"
"1193","Asia Pacific (Tokyo)","SA9UW2TC8EGBE7NW","HU7G6KETJZ","SA9UW2TC8EGBE7NW.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), i3.2xlarge reserved instance applied","2017-02-28",0,Inf,"Hrs",0.238,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","i3.2xlarge","Yes","Storage optimized",8,"Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","61 GiB","1 x 1.9 NVMe SSD","Up to 10 Gigabit","64-bit","","","","","","","","Shared","","Linux","No License required","","","","","","","","APN1-BoxUsage:i3.2xlarge","RunInstances","","1750 Mbps","53","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",16,NA,NA,"Intel AVX, Intel AVX2, Intel Turbo","Amazon Elastic Compute Cloud","ap-northeast-1","ec2.ap-northeast-1.amazonaws.com","HTTP and HTTPS"
"1194","Asia Pacific (Tokyo)","9UBMZYZ6SXZ5JQGV","HU7G6KETJZ","9UBMZYZ6SXZ5JQGV.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), i3.xlarge reserved instance applied","2017-02-28",0,Inf,"Hrs",0.119,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","i3.xlarge","Yes","Storage optimized",4,"Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","30.5 GiB","1 x 0.95 NVMe SSD","Up to 10 Gigabit","64-bit","","","","","","","","Shared","","Linux","No License required","","","","","","","","APN1-BoxUsage:i3.xlarge","RunInstances","","850 Mbps","26","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",8,NA,NA,"Intel AVX, Intel AVX2, Intel Turbo","Amazon Elastic Compute Cloud","ap-northeast-1","ec2.ap-northeast-1.amazonaws.com","HTTP and HTTPS"
"1195","Asia Pacific (Tokyo)","GJHUHQSUU37VCQ5A","HU7G6KETJZ","GJHUHQSUU37VCQ5A.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), r3.xlarge reserved instance applied","2015-12-31",0,Inf,"Hrs",0.091,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","r3.xlarge","Yes","Memory optimized",4,"Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","30.5 GiB","1 x 80 SSD","Moderate","64-bit","","","","","","","","Shared","","Linux","No License required","","","","","","","","APN1-BoxUsage:r3.xlarge","RunInstances","","","13","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",8,NA,NA,"Intel AVX; Intel Turbo","Amazon Elastic Compute Cloud","ap-northeast-1","ec2.ap-northeast-1.amazonaws.com","HTTP and HTTPS"
"1196","Asia Pacific (Tokyo)","Z7BD73C4HT4M3RQT","HU7G6KETJZ","Z7BD73C4HT4M3RQT.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2016-11-30",NA,NA,"Quantity",416,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","c4.large","Yes","Compute optimized",2,"Intel Xeon E5-2666 v3 (Haswell)","2.9 GHz","3.75 GiB","EBS only","Moderate","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","APN1-DedicatedUsage:c4.large","RunInstances","","500 Mbps","8","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",4,NA,NA,"Intel AVX; Intel AVX2; Intel Turbo","Amazon Elastic Compute Cloud","ap-northeast-1","ec2.ap-northeast-1.amazonaws.com","HTTP and HTTPS"
"1197","Canada (Central)","P8A5UFF56BKMYN69","HU7G6KETJZ","P8A5UFF56BKMYN69.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2016-10-31",NA,NA,"Quantity",6628,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","d2.4xlarge","Yes","Storage optimized",16,"Intel Xeon E5-2676v3 (Haswell)","2.4 GHz","122 GiB","12 x 2000 HDD","High","64-bit","","","","","","","","Shared","","Linux","No License required","","","","","","","","CAN1-BoxUsage:d2.4xlarge","RunInstances","","","56","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",32,NA,NA,"Intel AVX; Intel AVX2; Intel Turbo","Amazon Elastic Compute Cloud","ca-central-1","ec2.ca-central-1.amazonaws.com","HTTP and HTTPS"
"1198","Canada (Central)","B9CVS2G5SV8FNYPP","HU7G6KETJZ","B9CVS2G5SV8FNYPP.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), i3.2xlarge reserved instance applied","2017-02-28",0,Inf,"Hrs",0.224,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","i3.2xlarge","Yes","Storage optimized",8,"Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","61 GiB","1 x 1.9 NVMe SSD","Up to 10 Gigabit","64-bit","","","","","","","","Shared","","Linux","No License required","","","","","","","","CAN1-BoxUsage:i3.2xlarge","RunInstances","","1750 Mbps","53","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",16,NA,NA,"Intel AVX, Intel AVX2, Intel Turbo","Amazon Elastic Compute Cloud","ca-central-1","ec2.ca-central-1.amazonaws.com","HTTP and HTTPS"
"1199","Canada (Central)","8UA2ND25J9TPDCJY","HU7G6KETJZ","8UA2ND25J9TPDCJY.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2016-10-31",NA,NA,"Quantity",3646,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","d2.2xlarge","Yes","Storage optimized",8,"Intel Xeon E5-2676v3 (Haswell)","2.4 GHz","61 GiB","6 x 2000 HDD","High","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","CAN1-DedicatedUsage:d2.2xlarge","RunInstances","","","28","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",16,NA,NA,"Intel AVX; Intel AVX2; Intel Turbo","Amazon Elastic Compute Cloud","ca-central-1","ec2.ca-central-1.amazonaws.com","HTTP and HTTPS"
"1200","Canada (Central)","62WBPECUUTGKNMCV","HU7G6KETJZ","62WBPECUUTGKNMCV.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), r4.large reserved instance applied","2017-03-31",0,Inf,"Hrs",0.048,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","r4.large","Yes","Memory optimized",2,"Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","15.25 GiB","EBS only","Up to 10 Gigabit","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","CAN1-DedicatedUsage:r4.large","RunInstances","","400 Mbps","135","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",4,NA,NA,"Intel AVX, Intel AVX2, Intel Turbo","Amazon Elastic Compute Cloud","ca-central-1","ec2.ca-central-1.amazonaws.com","HTTP and HTTPS"
"1201","Canada (Central)","BCGURHNMRVVZW483","HU7G6KETJZ","BCGURHNMRVVZW483.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2017-02-28",NA,NA,"Quantity",844,"USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS Region","r4.xlarge","Yes","Memory optimized",4,"Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","30.5 GiB","EBS only","Up to 10 Gigabit","64-bit","","","","","","","","Dedicated","","Linux","No License required","","","","","","","","CAN1-DedicatedUsage:r4.xlarge","RunInstances","","800 Mbps","Variable","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",8,NA,NA,"Intel AVX, Intel AVX2, Intel Turbo","Amazon Elastic Compute Cloud","ca-central-1","ec2.ca-central-1.amazonaws.com","HTTP and HTTPS"
